ykiho,dgsbjtCd,dgsbjtCdNm,dgsbjtPrSdrCnt,cdiagDrCnt,yadmNm,clCdNm,sgguCdNm
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEwMDIjNjEjJDEjJDQjJDgz,24,응급의학과,17,0,이화여자대학교의과대학부속목동병원,상급종합,양천구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEwMDIjNjEjJDEjJDQjJDgz,25,직업환경의학과,1,0,이화여자대학교의과대학부속목동병원,상급종합,양천구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEwMDIjNjEjJDEjJDQjJDgz,50,구강악안면외과,3,0,이화여자대학교의과대학부속목동병원,상급종합,양천구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEwMDIjNjEjJDEjJDQjJDgz,51,치과보철과,2,0,이화여자대학교의과대학부속목동병원,상급종합,양천구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEwMDIjNjEjJDEjJDQjJDgz,52,치과교정과,2,0,이화여자대학교의과대학부속목동병원,상급종합,양천구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEwMDIjNjEjJDEjJDQjJDgz,53,소아치과,0,0,이화여자대학교의과대학부속목동병원,상급종합,양천구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEwMDIjNjEjJDEjJDQjJDgz,54,치주과,2,0,이화여자대학교의과대학부속목동병원,상급종합,양천구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEwMDIjNjEjJDEjJDQjJDgz,55,치과보존과,1,0,이화여자대학교의과대학부속목동병원,상급종합,양천구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,1,내과,293,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,2,신경과,41,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,3,정신건강의학과,16,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,4,외과,138,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,5,정형외과,39,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,6,신경외과,35,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,7,심장혈관흉부외과,44,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,8,성형외과,15,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,9,마취통증의학과,73,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,10,산부인과,28,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,11,소아청소년과,66,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,12,안과,28,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,13,이비인후과,22,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,14,피부과,8,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,15,비뇨의학과,20,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,16,영상의학과,131,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,17,방사선종양학과,13,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,18,병리과,23,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,19,진단검사의학과,19,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,21,재활의학과,13,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,22,핵의학과,9,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,23,가정의학과,20,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,24,응급의학과,19,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,50,구강악안면외과,4,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,51,치과보철과,3,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,52,치과교정과,2,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,53,소아치과,2,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,54,치주과,3,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,55,치과보존과,2,0,재단법인아산사회복지재단 서울아산병원,상급종합,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,1,내과,65,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,2,신경과,10,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,3,정신건강의학과,4,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,4,외과,15,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,5,정형외과,11,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,6,신경외과,8,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,7,심장혈관흉부외과,6,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,8,성형외과,3,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,9,마취통증의학과,9,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,10,산부인과,7,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,11,소아청소년과,11,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,12,안과,5,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,13,이비인후과,6,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,14,피부과,5,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,15,비뇨의학과,8,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,16,영상의학과,21,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,17,방사선종양학과,1,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,18,병리과,6,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,19,진단검사의학과,4,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,21,재활의학과,4,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,22,핵의학과,1,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,23,가정의학과,6,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,24,응급의학과,4,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,50,구강악안면외과,3,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,51,치과보철과,1,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,52,치과교정과,2,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,55,치과보존과,1,0,중앙대학교병원,상급종합,동작구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,1,내과,97,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,2,신경과,13,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,3,정신건강의학과,9,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,4,외과,29,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,5,정형외과,16,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,6,신경외과,15,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,7,심장혈관흉부외과,9,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,8,성형외과,6,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,9,마취통증의학과,20,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,10,산부인과,14,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,11,소아청소년과,26,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,12,안과,7,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,13,이비인후과,9,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,14,피부과,3,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,15,비뇨의학과,7,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,16,영상의학과,38,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,17,방사선종양학과,3,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,18,병리과,10,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,19,진단검사의학과,6,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,21,재활의학과,7,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,22,핵의학과,3,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,23,가정의학과,11,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,24,응급의학과,12,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,50,구강악안면외과,3,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,51,치과보철과,3,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,52,치과교정과,2,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,54,치주과,1,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,55,치과보존과,1,0,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),상급종합,성북구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,1,내과,149,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,2,신경과,13,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,3,정신건강의학과,12,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,4,외과,46,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,5,정형외과,21,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,6,신경외과,16,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,7,심장혈관흉부외과,10,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,8,성형외과,6,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,9,마취통증의학과,30,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,10,산부인과,20,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,11,소아청소년과,51,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,12,안과,30,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,13,이비인후과,14,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,14,피부과,6,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,15,비뇨의학과,11,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,16,영상의학과,56,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,17,방사선종양학과,8,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,18,병리과,17,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,19,진단검사의학과,13,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,21,재활의학과,4,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,22,핵의학과,6,0,학교법인가톨릭학원가톨릭대학교서울성모병원,상급종합,서초구
